player_id,player_name,team,position,date,injury_risk_score,risk_category,model_version,model_accuracy,model_precision,model_recall,model_f1,model_note
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-22,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-23,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-24,20.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-25,62.4,Elevated,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-26,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-27,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-28,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-29,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-30,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-03-31,43.6,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-01,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-02,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-03,13.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-04,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-05,14.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-06,29.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-07,26.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-08,7.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-09,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-10,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-11,2.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-12,7.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-13,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-14,16.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-15,39.1,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-16,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-17,8.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-18,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-19,1.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-20,12.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-21,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-22,11.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-23,5.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-24,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-25,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-26,35.8,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-27,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-28,79.8,Elevated,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-29,58.4,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-04-30,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-01,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-02,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-03,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-04,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-05,17.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-06,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-07,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-08,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-09,7.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-10,18.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-11,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-12,0.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-13,7.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-14,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-15,2.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-16,14.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-17,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-18,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-19,12.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-20,11.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-21,7.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-22,33.9,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-23,11.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-24,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-25,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-26,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-27,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-28,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-29,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-19,9.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-20,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-21,7.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-22,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-23,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-24,49.0,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-25,48.0,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-26,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-27,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-28,73.1,Elevated,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-01,3.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-02,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-03,11.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-04,57.5,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-05,28.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-06,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-07,23.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-08,23.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-09,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-10,11.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-11,12.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-12,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-13,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-14,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-15,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-16,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-17,33.5,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-18,33.7,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-19,34.2,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-20,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-21,21.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-22,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-23,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-24,15.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-25,11.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-26,1.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-27,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-28,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-29,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-30,16.7,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-31,29.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-01,40.8,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-02,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-03,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-04,51.5,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-05,38.7,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-06,6.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-07,24.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-08,23.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-09,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-10,21.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-11,27.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-12,6.9,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-13,6.1,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-14,45.5,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-15,10.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-16,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-17,5.5,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-18,9.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-19,40.6,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-20,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-21,35.3,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-22,43.3,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-23,7.2,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-24,0.3,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-25,19.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-26,37.8,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-27,11.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-28,0.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-29,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-30,1.4,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-01,6.6,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-02,40.8,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-03,0.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-04,5.8,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-05,28.0,Low,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-06,33.1,Moderate,synthetic-rf-v1,0.915,0.2,0.015,0.029,Sports analytics simulation only. Not a clinical or medical injury prediction model.
