player_id,player_name,team,position,date,session_type,workload_score,workload_7d_avg,workload_28d_avg,acwr,throwing_volume,throwing_7d_avg,sprint_count,sprint_7d_avg,workload_spike_flag
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-05,Game,576.5,291.5,305.02,0.956,39,25.29,0,9.86,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-06,Game,463.5,314.6,302.82,1.039,36,24.71,2,6.29,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-07,Rest Day,6.3,301.51,301.05,1.002,0,24.57,0,6.14,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-08,Practice,295.6,288.1,299.43,0.962,46,22.86,20,7.57,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-09,Game,483.3,333.71,305.91,1.091,54,29.14,35,11.86,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-10,Practice,296.3,319.97,308.06,1.039,32,29.57,19,11.57,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-11,Travel Day,127.8,321.33,309.45,1.038,2,29.86,2,11.14,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-12,Recovery,109.7,254.64,294.55,0.865,4,24.86,6,12.0,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-13,Game,641.2,280.03,312.69,0.896,63,28.71,37,17.0,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-14,Rest Day,28.1,283.14,313.64,0.903,3,29.14,1,17.14,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-15,Strength Training,307.2,284.8,308.58,0.923,22,25.71,3,14.71,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-16,Game,605.5,302.26,312.74,0.966,61,26.71,15,11.86,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-17,Practice,234.3,293.4,321.11,0.914,48,29.0,24,12.57,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-18,Practice,209.2,305.03,314.4,0.97,46,35.29,18,14.86,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-19,Game,584.8,372.9,316.4,1.179,20,37.57,30,18.29,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-20,Game,558.7,361.11,320.7,1.126,57,36.71,21,16.0,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-21,Rest Day,5.2,357.84,316.57,1.13,3,36.71,1,16.0,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-22,Practice,309.6,358.19,315.16,1.137,37,38.86,24,19.0,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-23,Game,492.2,342.0,313.2,1.092,25,33.71,17,19.29,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-24,Practice,168.1,332.54,309.01,1.076,57,35.0,16,18.14,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-25,Recovery,125.3,320.56,307.42,1.043,6,29.29,2,15.86,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-26,Game,547.7,315.26,308.58,1.022,57,34.57,23,14.86,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-27,Game,476.2,303.47,314.8,0.964,75,37.14,26,15.57,True
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-28,Rest Day,95.7,316.4,314.73,1.005,0,36.71,2,15.71,False
P014,Nolan Vargas,Chicago Lakes,Left Field,2026-05-29,Strength Training,284.1,312.76,310.96,1.006,13,33.29,6,13.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-19,Rest Day,0.0,0.0,0.0,0.0,0,0.0,4,4.0,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-20,Bullpen,412.8,206.4,206.4,1.0,100,50.0,9,6.5,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-21,Game,394.9,269.23,269.23,1.0,114,71.33,14,9.0,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-22,Practice,335.3,285.75,285.75,1.0,38,63.0,8,8.75,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-23,Bullpen,315.1,291.62,291.62,1.0,104,71.2,8,8.6,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-24,Game,588.5,341.1,341.1,1.0,127,80.5,10,8.83,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-25,Bullpen,400.6,349.6,349.6,1.0,59,77.43,8,8.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-26,Rest Day,65.0,358.89,314.02,1.143,4,78.0,6,9.0,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-27,Strength Training,299.3,342.67,312.39,1.097,18,66.29,3,8.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-02-28,Game,486.5,355.76,329.8,1.079,115,66.43,8,7.29,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-01,Strength Training,290.0,349.29,326.18,1.071,18,63.57,2,6.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-02,Practice,310.5,348.63,324.88,1.073,82,60.43,1,5.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-03,Game,502.9,336.4,338.57,0.994,93,55.57,11,5.57,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-04,Bullpen,390.8,335.0,342.3,0.979,63,56.14,9,5.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-05,Rest Day,101.0,340.14,326.21,1.043,0,55.57,13,6.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-06,Practice,310.1,341.69,325.21,1.051,84,65.0,14,8.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-07,Game,647.0,364.61,344.14,1.059,117,65.29,7,8.14,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-08,Practice,382.1,377.77,346.24,1.091,38,68.14,6,8.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-09,Travel Day,152.5,355.2,336.05,1.057,0,56.43,0,8.57,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-10,Bullpen,539.4,360.41,346.22,1.041,58,51.43,14,9.0,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-11,Game,452.0,369.16,351.25,1.051,103,57.14,11,9.29,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-12,Rest Day,0.0,354.73,335.29,1.058,0,57.14,10,8.86,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-13,Practice,240.6,344.8,331.17,1.041,62,54.0,0,6.86,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-14,Strength Training,326.4,299.0,330.97,0.903,10,38.71,9,7.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-15,Practice,313.3,289.17,330.26,0.876,36,38.43,1,6.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-16,Travel Day,104.2,282.27,321.57,0.878,8,39.57,4,7.0,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-17,Game,558.0,284.93,330.33,0.863,108,46.71,11,6.57,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-18,Game,595.9,305.49,339.81,0.899,158,54.57,11,6.57,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-19,Rest Day,95.3,319.1,343.21,0.93,1,54.71,3,5.57,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-20,Practice,381.8,339.27,342.11,0.992,45,52.29,12,7.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-21,Game,405.2,350.53,342.48,1.024,110,66.57,10,7.43,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-22,Practice,309.9,350.04,341.57,1.025,57,69.57,11,8.86,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-23,Travel Day,88.0,347.73,333.46,1.043,0,68.43,0,8.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-24,Bullpen,457.2,333.33,328.77,1.014,81,64.57,5,7.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-25,Game,612.3,335.67,336.33,0.998,136,61.43,12,7.57,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-26,Rest Day,56.4,330.11,336.02,0.982,3,61.71,0,7.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-27,Strength Training,216.6,306.51,333.07,0.92,17,57.71,4,6.0,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-28,Practice,287.5,289.7,325.96,0.889,81,53.57,4,5.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-29,Recovery,88.4,258.06,318.76,0.81,7,46.43,7,4.57,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-30,Practice,312.3,290.1,318.82,0.91,38,51.86,10,6.0,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-03-31,Bullpen,470.5,292.0,317.67,0.919,74,50.86,2,5.57,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-01,Game,528.7,280.06,322.59,0.868,93,44.71,7,4.86,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-02,Rest Day,65.8,281.4,321.34,0.876,1,44.43,5,5.57,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-03,Bullpen,396.4,307.09,324.42,0.947,57,50.14,5,5.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-04,Bullpen,491.2,336.19,318.85,1.054,73,49.0,10,6.57,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-05,Bullpen,440.4,386.47,320.94,1.204,95,61.57,3,6.0,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-06,Practice,257.3,378.61,324.68,1.166,64,65.29,7,5.57,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-07,Bullpen,455.5,376.47,321.68,1.17,90,67.57,0,5.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-08,Game,649.6,393.74,328.74,1.198,110,70.0,10,5.71,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-09,Rest Day,133.0,403.34,333.49,1.209,0,69.86,12,6.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-10,Practice,420.4,406.77,339.91,1.197,33,66.43,9,7.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-11,Game,557.0,416.17,348.15,1.195,66,65.43,11,7.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-12,Bullpen,328.3,400.16,348.68,1.148,62,60.71,0,7.0,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-13,Strength Training,286.8,404.37,355.2,1.138,21,54.57,15,8.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-14,Game,555.8,418.7,355.12,1.179,103,56.43,9,9.43,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-15,Practice,369.0,378.61,347.02,1.091,66,50.14,13,9.86,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-16,Rest Day,0.0,359.61,343.62,1.047,4,50.71,5,8.86,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-17,Bullpen,328.7,346.51,341.72,1.014,106,61.14,5,8.29,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-18,Bullpen,509.5,339.73,345.45,0.983,79,63.0,5,7.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-19,Practice,328.9,339.81,346.12,0.982,57,62.29,5,8.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-20,Travel Day,197.9,327.11,350.05,0.934,6,60.14,3,6.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-21,Practice,448.2,311.74,349.73,0.891,46,52.0,4,5.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-22,Game,602.4,345.09,349.38,0.988,105,57.57,8,5.0,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-23,Rest Day,9.6,346.46,347.7,0.996,5,57.71,7,5.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-24,Practice,363.6,351.44,352.95,0.996,26,46.29,9,5.86,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-25,Game,593.6,363.46,363.89,0.999,141,55.14,13,7.0,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-26,Bullpen,486.8,386.01,378.11,1.021,73,57.43,8,7.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-27,Travel Day,70.2,367.77,369.47,0.995,12,58.29,4,7.57,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-28,Practice,285.0,344.46,362.84,0.949,47,58.43,2,7.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-29,Practice,265.4,296.31,353.44,0.838,46,50.0,2,6.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-04-30,Rest Day,56.1,302.96,353.09,0.858,0,49.29,9,6.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-01,Bullpen,439.6,313.81,354.64,0.885,75,56.29,4,6.0,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-02,Game,597.6,314.39,358.44,0.877,81,47.71,9,5.43,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-03,Practice,360.7,296.37,355.59,0.833,59,45.71,0,4.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-04,Bullpen,373.2,339.66,359.73,0.944,75,54.71,5,4.43,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-05,Practice,289.8,340.34,353.81,0.962,42,54.0,6,5.0,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-06,Bullpen,542.0,379.86,349.97,1.085,81,59.0,5,5.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-07,Rest Day,14.7,373.94,345.74,1.082,5,59.71,16,6.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-08,Practice,323.8,357.4,342.29,1.044,13,50.86,2,6.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-09,Game,465.1,338.47,339.01,0.998,126,57.29,9,6.14,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-10,Practice,312.4,331.57,338.44,0.98,51,56.14,3,6.57,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-11,Travel Day,159.5,301.04,333.9,0.902,0,45.43,2,6.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-12,Game,595.8,344.76,335.32,1.028,89,52.14,11,6.86,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-13,Game,488.4,337.1,339.59,0.993,139,60.43,9,7.43,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-14,Rest Day,1.5,335.21,339.64,0.987,1,59.86,2,5.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-15,Bullpen,410.9,347.66,342.58,1.015,105,73.0,0,5.14,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-16,Recovery,0.0,281.21,324.38,0.867,15,57.14,14,5.86,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-17,Practice,394.3,292.91,326.72,0.897,53,57.43,6,6.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-18,Bullpen,378.8,324.24,333.18,0.973,77,68.43,13,7.86,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-19,Game,513.7,312.51,335.52,0.931,123,73.29,15,8.43,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-20,Game,477.3,310.93,331.05,0.939,100,67.71,10,8.57,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-21,Rest Day,0.0,310.71,330.71,0.94,8,68.71,7,9.29,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-22,Strength Training,283.7,292.54,327.85,0.892,17,56.14,8,10.43,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-23,Practice,253.7,328.79,315.71,1.041,55,61.86,2,8.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-24,Bullpen,337.1,320.61,310.37,1.033,116,70.86,10,9.29,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-25,Strength Training,369.1,319.23,321.04,0.994,13,61.71,2,7.71,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-26,Bullpen,422.5,306.2,325.95,0.939,58,52.43,2,5.86,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-27,Game,582.6,321.24,337.28,0.952,133,57.14,5,5.14,True
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-28,Rest Day,132.3,340.14,340.0,1.0,0,56.0,0,4.14,False
P015,Owen Castillo,Dallas Ropers,Pitcher,2026-05-29,Practice,307.8,343.59,335.3,1.025,29,57.71,0,3.0,False
P016,Parker Foster,Seattle Sound,Center Field,2026-02-19,Rest Day,104.8,104.8,104.8,1.0,2,2.0,0,0.0,False
P016,Parker Foster,Seattle Sound,Center Field,2026-02-20,Practice,408.1,256.45,256.45,1.0,45,23.5,27,13.5,True
P016,Parker Foster,Seattle Sound,Center Field,2026-02-21,Game,530.9,347.93,347.93,1.0,33,26.67,37,21.33,True
P016,Parker Foster,Seattle Sound,Center Field,2026-02-22,Practice,389.2,358.25,358.25,1.0,41,30.25,21,21.25,False
P016,Parker Foster,Seattle Sound,Center Field,2026-02-23,Practice,500.6,386.72,386.72,1.0,26,29.4,24,21.8,False
P016,Parker Foster,Seattle Sound,Center Field,2026-02-24,Game,381.1,385.78,385.78,1.0,49,32.67,20,21.5,True
P016,Parker Foster,Seattle Sound,Center Field,2026-02-25,Game,549.9,409.23,409.23,1.0,55,35.86,30,22.71,True
P016,Parker Foster,Seattle Sound,Center Field,2026-02-26,Rest Day,98.5,408.33,370.39,1.102,2,35.86,1,22.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-02-27,Practice,358.7,401.27,369.09,1.087,29,33.57,24,22.43,False
P016,Parker Foster,Seattle Sound,Center Field,2026-02-28,Strength Training,248.1,360.87,356.99,1.011,25,32.43,15,19.29,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-01,Strength Training,297.0,347.7,351.54,0.989,7,27.57,3,16.71,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-02,Strength Training,196.6,304.27,338.62,0.899,10,25.29,10,14.71,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-03,Game,360.9,301.39,340.34,0.886,66,27.71,42,17.86,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-04,Game,482.3,291.73,350.48,0.832,40,25.57,20,16.43,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-05,Rest Day,0.0,277.66,327.11,0.849,0,25.29,0,16.29,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-06,Strength Training,258.4,263.33,322.82,0.816,18,23.71,10,14.29,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-07,Strength Training,323.9,274.16,322.88,0.849,23,23.43,8,13.29,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-08,Practice,316.5,276.94,322.53,0.859,35,27.43,26,16.57,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-09,Travel Day,26.3,252.61,306.94,0.823,0,26.0,3,15.57,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-10,Game,562.5,281.41,319.72,0.88,27,20.43,21,12.57,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-11,Practice,243.7,247.33,316.1,0.782,61,23.43,14,11.71,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-12,Rest Day,60.1,255.91,304.46,0.841,2,23.71,1,11.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-13,Recovery,101.8,233.54,295.65,0.79,4,21.71,3,10.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-14,Game,610.9,274.54,308.78,0.889,70,28.43,20,12.57,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-15,Practice,421.5,289.54,313.29,0.924,46,30.0,25,12.43,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-16,Practice,256.8,322.47,311.12,1.036,19,32.71,23,15.29,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-17,Practice,299.6,284.91,310.69,0.917,37,34.14,27,16.14,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-18,Game,494.1,320.69,317.24,1.011,2,25.71,30,18.43,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-19,Rest Day,15.0,314.24,314.04,1.001,3,25.86,0,18.29,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-20,Strength Training,197.3,327.89,306.51,1.07,14,27.29,12,19.57,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-21,Game,467.6,307.41,304.25,1.01,38,22.71,26,20.43,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-22,Practice,301.3,290.24,301.11,0.964,41,22.0,8,18.0,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-23,Travel Day,48.9,260.54,284.98,0.914,0,19.29,3,15.14,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-24,Game,498.9,289.01,289.18,0.999,49,21.0,22,14.43,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-25,Game,515.5,292.07,287.95,1.014,70,30.71,22,13.29,True
P016,Parker Foster,Seattle Sound,Center Field,2026-03-26,Rest Day,0.0,289.93,284.44,1.019,0,30.29,0,13.29,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-27,Practice,291.6,303.4,282.04,1.076,39,33.86,8,12.71,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-28,Practice,300.9,279.59,283.92,0.985,48,35.29,15,11.14,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-29,Strength Training,147.9,257.67,278.6,0.925,13,31.29,7,11.0,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-30,Recovery,50.2,257.86,273.37,0.943,10,32.71,3,11.0,False
P016,Parker Foster,Seattle Sound,Center Field,2026-03-31,Recovery,0.0,186.59,260.48,0.716,6,26.57,2,8.14,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-01,Game,486.4,182.43,260.63,0.7,48,23.43,31,9.43,True
P016,Parker Foster,Seattle Sound,Center Field,2026-04-02,Rest Day,150.0,203.86,265.99,0.766,0,23.43,1,9.57,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-03,Practice,379.0,216.34,270.29,0.8,60,26.43,21,11.43,True
P016,Parker Foster,Seattle Sound,Center Field,2026-04-04,Game,556.5,252.86,278.6,0.908,53,27.14,31,13.71,True
P016,Parker Foster,Seattle Sound,Center Field,2026-04-05,Practice,323.1,277.89,278.84,0.997,36,30.43,24,16.14,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-06,Strength Training,107.4,286.06,281.73,1.015,9,30.29,12,17.43,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-07,Game,518.4,360.11,280.16,1.285,46,36.0,33,21.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-08,Game,529.9,366.33,290.38,1.262,28,33.14,23,20.71,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-09,Rest Day,68.9,354.74,290.69,1.22,0,33.14,0,20.57,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-10,Practice,290.4,342.09,297.43,1.15,27,28.43,22,20.71,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-11,Game,471.9,330.0,292.46,1.128,32,25.43,30,20.57,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-12,Practice,397.2,340.59,291.6,1.168,39,25.86,10,18.57,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-13,Practice,269.7,363.77,292.06,1.246,21,27.57,11,18.43,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-14,Strength Training,292.5,331.5,291.8,1.136,16,23.29,1,13.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-15,Game,594.4,340.71,295.39,1.153,31,23.71,14,12.57,True
P016,Parker Foster,Seattle Sound,Center Field,2026-04-16,Rest Day,57.4,339.07,296.9,1.142,1,23.86,1,12.71,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-17,Practice,306.9,341.43,300.81,1.135,46,26.57,17,12.0,True
P016,Parker Foster,Seattle Sound,Center Field,2026-04-18,Practice,252.0,310.01,293.11,1.058,50,29.14,18,10.29,True
P016,Parker Foster,Seattle Sound,Center Field,2026-04-19,Practice,354.0,303.84,295.0,1.03,20,26.43,21,11.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-20,Strength Training,261.0,302.6,302.57,1.0,19,26.14,11,11.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-21,Game,472.3,328.29,301.62,1.088,57,32.0,32,16.29,True
P016,Parker Foster,Seattle Sound,Center Field,2026-04-22,Game,438.6,306.03,298.88,1.024,31,32.0,32,18.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-23,Rest Day,111.7,313.79,302.86,1.036,0,31.86,1,18.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-24,Practice,407.2,328.11,306.99,1.069,53,32.86,11,18.0,True
P016,Parker Foster,Seattle Sound,Center Field,2026-04-25,Game,398.5,349.04,310.48,1.124,38,31.14,25,19.0,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-26,Practice,261.8,335.87,314.55,1.068,37,33.57,29,20.14,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-27,Practice,276.5,338.09,322.63,1.048,54,38.57,11,20.14,True
P016,Parker Foster,Seattle Sound,Center Field,2026-04-28,Game,508.8,343.3,340.8,1.007,61,39.14,33,20.29,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-29,Practice,403.7,338.31,337.85,1.001,10,36.14,16,18.0,False
P016,Parker Foster,Seattle Sound,Center Field,2026-04-30,Rest Day,0.0,322.36,332.49,0.97,0,36.14,0,17.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-05-01,Strength Training,154.5,286.26,324.47,0.882,16,30.86,6,17.14,False
P016,Parker Foster,Seattle Sound,Center Field,2026-05-02,Game,541.9,306.74,323.95,0.947,53,33.0,20,16.43,True
P016,Parker Foster,Seattle Sound,Center Field,2026-05-03,Practice,392.2,325.37,326.42,0.997,35,32.71,9,13.57,False
P016,Parker Foster,Seattle Sound,Center Field,2026-05-04,Travel Day,70.6,295.96,325.1,0.91,5,25.71,2,12.29,False
P016,Parker Foster,Seattle Sound,Center Field,2026-05-05,Game,419.1,283.14,321.56,0.881,71,27.14,8,8.71,True
P016,Parker Foster,Seattle Sound,Center Field,2026-05-06,Game,561.4,305.67,322.68,0.947,34,30.57,23,9.71,True
P016,Parker Foster,Seattle Sound,Center Field,2026-05-07,Rest Day,0.0,305.67,320.22,0.955,0,30.57,1,9.86,False
P016,Parker Foster,Seattle Sound,Center Field,2026-05-08,Practice,251.0,319.46,318.81,1.002,56,36.29,17,11.43,True
P016,Parker Foster,Seattle Sound,Center Field,2026-05-09,Practice,281.1,282.2,312.0,0.904,18,31.29,10,10.0,False
P016,Parker Foster,Seattle Sound,Center Field,2026-05-10,Strength Training,214.1,256.76,305.46,0.841,11,27.86,7,9.71,False
P016,Parker Foster,Seattle Sound,Center Field,2026-05-11,Travel Day,6.8,247.64,296.07,0.836,8,28.29,2,9.71,False
P016,Parker Foster,Seattle Sound,Center Field,2026-05-12,Practice,266.9,225.9,295.16,0.765,56,26.14,15,10.71,True
P016,Parker Foster,Seattle Sound,Center Field,2026-05-13,Game,513.1,219.0,292.25,0.749,73,31.71,14,9.43,True
